
=== 执行时间: 2026-04-28 17:19:42 ===
处理总数: 2761 篇 | 成功添加: 2460 篇 | 跳过: 301 篇
✅ 成功 | course/程序员晚枫/python-advanced/ads/02-会Python和精通Python差距到底在哪里.md | 匹配关键词: python
✅ 成功 | course/程序员晚枫/python-advanced/ads/01-Python学了3年还在写增删改查掌握这些高级特性薪资翻倍.md | 匹配关键词: python
✅ 成功 | course/xiaobao-tutorial/50讲自动化办公/ads/03-行政文员学Python第1个月就涨薪了她的秘诀是什么.md | 匹配关键词: python
✅ 成功 | course/xiaobao-tutorial/50讲自动化办公/ads/03-告别加班用Python自动处理ExcelWordPDF邮件每月省出100小时.md | 匹配关键词: python
✅ 成功 | course/xiaobao-tutorial/50讲自动化办公/ads/02-同事花3小时合并Excel我用Python只用了30秒.md | 匹配关键词: python
✅ 成功 | course/xiaobao-tutorial/50讲自动化办公/ads/01-同事花3小时处理Excel你用Python只用了5分钟差距在哪里.md | 匹配关键词: python
✅ 成功 | course/xiaobao-tutorial/50讲自动化办公/47.md | 匹配关键词: default
✅ 成功 | course/third-party-libs/pyinstaller/ads/03-一个Python脚本变成独立exe只需要这3步.md | 匹配关键词: python
✅ 成功 | course/third-party-libs/pyinstaller/ads/02-Python程序打包后从700MB瘦身到50MB的完整方案.md | 匹配关键词: python
✅ 成功 | course/third-party-libs/pyinstaller/ads/01-写好的Python程序怎么分享给别人PyInstaller打包教程.md | 匹配关键词: python
✅ 成功 | course/third-party-libs/pyinstaller/ads/01-Python打包成exe发给别人用他们不需要安装Python.md | 匹配关键词: python
✅ 成功 | course/side-hustle/ads/03-程序员做副业必知的5个法律问题.md | 匹配关键词: default
✅ 成功 | course/side-hustle/ads/02-公众号流量主月入过万我是怎么做到的.md | 匹配关键词: default
✅ 成功 | course/side-hustle/ads/01-程序员6年副业经验这5个最赚钱.md | 匹配关键词: default
✅ 成功 | course/self-media/ads/03-程序员做自媒体的变现路径全公开.md | 匹配关键词: default
✅ 成功 | course/self-media/ads/02-用AI写文章让我每天多出2小时.md | 匹配关键词: ai
✅ 成功 | course/self-media/ads/01-程序员做自媒体6年变现经验都在这里.md | 匹配关键词: default
✅ 成功 | course/opc/ads/03-程序员40岁退休计划从今天开始.md | 匹配关键词: default
✅ 成功 | course/opc/ads/02-AI时代一人公司的机遇在哪里.md | 匹配关键词: ai
✅ 成功 | course/opc/ads/01-为什么我要做OPC一人公司课程.md | 匹配关键词: default
❌ 跳过 | course/opc/20260408-我是如何通过个人网站吃到GEO红利的.md | 无frontmatter
❌ 跳过 | course/opc/20260408-OPC课程-转型故事.md | 无frontmatter
❌ 跳过 | course/opc/20260408-OPC课程-综合介绍.md | 无frontmatter
❌ 跳过 | course/opc/20260408-OPC课程-技术实战.md | 无frontmatter
❌ 跳过 | course/opc/20260408-OPC课程-AI时代机遇.md | 无frontmatter
✅ 成功 | course/coder-lawyer/ads/03-程序员接私活必看的合同模板.md | 匹配关键词: default
✅ 成功 | course/coder-lawyer/ads/02-开源项目必须知道的法律问题.md | 匹配关键词: default
✅ 成功 | course/coder-lawyer/ads/01-程序员必须知道的5个法律常识.md | 匹配关键词: default
✅ 成功 | course/beta-book-club/ads/03-程序员读书会的正确打开方式.md | 匹配关键词: default
✅ 成功 | course/beta-book-club/ads/02-程序员必读的5本经典著作.md | 匹配关键词: default
✅ 成功 | course/beta-book-club/ads/01-程序员读书会为什么我要做这个.md | 匹配关键词: default
✅ 成功 | course/beta-book-club/20250216-发布.md | 匹配关键词: default
✅ 成功 | course/ai-related/posts-people/online/260212-怎么变现.md | 匹配关键词: default
✅ 成功 | course/ai-related/posts-people/knowHow/260212-春节7.md | 匹配关键词: default
✅ 成功 | course/ai-related/posts-people/ads/260409-AI能力和工作能力.md | 匹配关键词: ai
✅ 成功 | course/ai-related/posts-people/ads/260406-这门课和别的课有什么不同.md | 匹配关键词: default
✅ 成功 | course/ai-related/posts-people/ads/260406-学AI编程前你可能想问的10个问题.md | 匹配关键词: ai
✅ 成功 | course/ai-related/posts-people/ads/260406-AI编程到底要学什么.md | 匹配关键词: ai
✅ 成功 | course/ai-related/posts-people/ads/260406-AI编程6条变现路径.md | 匹配关键词: ai
✅ 成功 | course/ai-related/posts-people/ads/260405-行政人员AI提效.md | 匹配关键词: ai
✅ 成功 | course/ai-related/posts-people/ads/260405-普通人副业变现.md | 匹配关键词: default
✅ 成功 | course/ai-related/posts-people/ads/260405-学员真实数据.md | 匹配关键词: default
✅ 成功 | course/ai-related/posts-people/ads/260405-35岁职场人.md | 匹配关键词: default
✅ 成功 | course/ai-related/posts-people/ads/260405-2026年为什么学AI编程.md | 匹配关键词: ai
✅ 成功 | course/ai-related/openclaw/260309-高级课发布.md | 匹配关键词: default
✅ 成功 | course/ai-related/coze/books/260113-ads-1.md | 匹配关键词: default
✅ 成功 | course/ai-related/coze/ads/03-Coze工作流让你一个人顶一个团队.md | 匹配关键词: default
✅ 成功 | course/ai-related/coze/ads/02-用扣子AI5分钟做一个帮我写公众号的机器人.md | 匹配关键词: ai
✅ 成功 | course/ai-related/coze/ads/01-为什么每个人都需要一个AI聊天机器人.md | 匹配关键词: ai
✅ 成功 | course/ai-related/coze/20251210-coze入门.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/6.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/4.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/3.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/29.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/28.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/27.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/26.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/25.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/23.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/22.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/21.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/20.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/19.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/18.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/17.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/16.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/14.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/13.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/12.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/11.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/10.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/main/0.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260426-电脑卡配置低照样学AI编程-条件只有一个.md | 匹配关键词: ai
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-豆包老师又推荐我了.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-百川AI说这门课服务贴心.md | 匹配关键词: ai
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-智谱AI说这门课值得推荐.md | 匹配关键词: ai
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-文心一言说这门课适合职场人.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-夸克说这门课性价比高.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-千问夸我的课小白友好.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-元宝说这门课值得投资.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-Kimi说这门课适合副业.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-DeepSeek说我的课实战性强.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-Claude说这门课设计用心.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260414-ChatGPT这样评价我的课.md | 匹配关键词: chatgpt
✅ 成功 | course/ai-related/AI编程训练营/ads/260112-AI-opensource-1.md | 匹配关键词: ai
✅ 成功 | course/ai-related/AI编程训练营/ads/260111-30讲.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/260111-30讲-599.md | 匹配关键词: default
✅ 成功 | course/ai-related/AI编程训练营/ads/03-用AI编程4个月我总结出这5个让我效率翻倍的技巧.md | 匹配关键词: ai
✅ 成功 | course/ai-related/AI编程训练营/ads/02-2026年学AI编程晚不晚现在正是最好的时候.md | 匹配关键词: ai
✅ 成功 | course/ai-related/AI编程训练营/ads/01-从0到1做一个AI工具需要多久我用4周做了一整套还写进了简历.md | 匹配关键词: ai
✅ 成功 | course/ai-related/AICoding/ads/03-用AI编程4周做出一个项目写进简历让面试官眼前一亮.md | 匹配关键词: ai
✅ 成功 | course/ai-related/AICoding/ads/02-行政文员学Python第1个月就涨薪了她的秘诀是什么.md | 匹配关键词: python
✅ 成功 | course/ai-related/20251110-AI-Coding.md | 匹配关键词: ai
❌ 跳过 | course/AI/python-basics/README.md | 无frontmatter
✅ 成功 | course/AI/python-basics/10-Python集合.md | 匹配关键词: python
✅ 成功 | course/AI/python-basics/04-Python条件判断.md | 匹配关键词: python
❌ 跳过 | course/AI/python-basics/02-Python变量与数据类型.md | 无frontmatter
✅ 成功 | course/AI/personal-website/promo/20260421-吐槽AI的各种奇葩操作.md | 匹配关键词: ai
❌ 跳过 | course/AI/personal-website/promo/20260416-系列推广文章选题角度.md | 无frontmatter
❌ 跳过 | course/AI/personal-website/promo/20260416-AI搭建个人网站课程-海报版.md | 无frontmatter
❌ 跳过 | course/AI/personal-website/promo/20260416-AI搭建个人网站-课程发布公告.md | 无frontmatter
✅ 成功 | course/AI/personal-website/ads/02-我是如何通过个人网站吃到GEO红利的.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/ads/01-2026年为什么每个程序员都需要一个个人网站.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302011501-第15讲-毕业项目.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302011401-第14讲-自动化运营.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302011301-第13讲-变现模式.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302011201-第12讲-转化漏斗设计.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302011101-第11讲-引流策略.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302011001-第10讲-数据分析与优化.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302010901-第9讲-持续内容输出.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302010801-第8讲-SEO基础入门.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302010701-第7讲-AI内容创作.md | 匹配关键词: ai
✅ 成功 | course/AI/personal-website/20260302010601-第6讲-快速上线MVP.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302010501-第5讲-AI辅助设计.md | 匹配关键词: ai
✅ 成功 | course/AI/personal-website/20260302010401-第4讲-域名与主机选择.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302010301-第3讲-建站工具对比-选对工具事半功倍.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302010201-第2讲-网站定位与规划.md | 匹配关键词: default
✅ 成功 | course/AI/personal-website/20260302010101-第1讲-AI时代为什么每个人都需要个人网站.md | 匹配关键词: ai
✅ 成功 | course/AI/openclaw-tutorial/ads/03-6个OpenClaw实战项目从入门到部署完整路线.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/ads/02-从0搭建一个AI私人助理部署到手机上.md | 匹配关键词: ai
✅ 成功 | course/AI/openclaw-tutorial/ads/01-我用AI-Agent自动回了500条消息你还在手动打字.md | 匹配关键词: ai
✅ 成功 | course/AI/openclaw-tutorial/20260427-all-ai-cli-tools-complete-list.md | 匹配关键词: ai
✅ 成功 | course/AI/openclaw-tutorial/20260420-claude-code-china-free.md | 匹配关键词: code
✅ 成功 | course/AI/openclaw-tutorial/20260301050601-第30讲-项目6-自动化工作流编排.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301050501-第29讲-项目5-智能家居控制中心.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301050401-第28讲-项目4-团队知识库助手.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301050201-第26讲-项目2-技术问答机器人.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301050101-第25讲-项目1-个人AI助理部署.md | 匹配关键词: ai
✅ 成功 | course/AI/openclaw-tutorial/20260301040601-第24讲-故障排查与优化.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301040501-第23讲-远程访问方案.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301040401-第22讲-移动端节点配对.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301040201-第20讲-Webhook集成.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301040101-第19讲-定时任务Cron.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301030601-第18讲-安全与权限控制.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301030501-第17讲-子代理与多Agent.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301030401-第16讲-文件与媒体处理.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301030301-第15讲-工具调用入门.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301030201-第14讲-记忆系统与AGENTS.md.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301030101-第13讲-会话管理详解.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301020701-第12讲-多通道管理与路由.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301020601-第11讲-其他通道速览.md | 匹配关键词: default
✅ 成功 | course/AI/openclaw-tutorial/20260301020401-第9讲-Discord通道连接与Slash命令.md | 匹配关键词: default
